,Neighborhood,City,Latitude,Longitude,Venue,Venue Category,Category,Address,Cluster Labels
192,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Akmal,Indian Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')",7
193,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Good Guys,Burger Joint,Food,"('Bahnhofsviertel', 'Frankfurt')",7
194,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Hamsilos & Schenck's,Seafood Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')",7
195,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,KAISER Zeit Kaiser Biobäckerei,Bakery,Food,"('Bahnhofsviertel', 'Frankfurt')",7
196,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Jambo bar,Cocktail Bar,Nightlife Spot,"('Bahnhofsviertel', 'Frankfurt')",7
197,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,ÇiğköfteM,Cigkofte Place,Food,"('Bahnhofsviertel', 'Frankfurt')",7
198,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Maxie Eisen,Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')",7
199,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Istanbul Fisch Grill,Seafood Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')",7
200,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Indian Chilli,Indian Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')",7
201,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Falafel 1818 Vegetarian,Falafel Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')",7
202,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Jade – Magic Wok,Asian Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')",7
203,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Yuan Fa Asiashop,Grocery Store,Shop & Service,"('Bahnhofsviertel', 'Frankfurt')",7
204,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,seoulfood,Korean Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')",7
205,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Pak Choi,Chinese Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')",7
206,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Pho Ngon,Vietnamese Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')",7
207,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Sapôres Sàigòn Street Food,Vietnamese Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')",7
208,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,La Mex Lounge,Mexican Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')",7
209,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,orange peel,Nightclub,Nightlife Spot,"('Bahnhofsviertel', 'Frankfurt')",7
210,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Thai Imbiss Pattaya,Thai Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')",7
211,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Aloha Poke,Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')",7
212,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Der Thai,Thai Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')",7
213,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Samurai Sushi,Sushi Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')",7
214,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Currywurst Taunus 25,Currywurst Joint,Food,"('Bahnhofsviertel', 'Frankfurt')",7
215,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,REWE to go,Supermarket,Shop & Service,"('Bahnhofsviertel', 'Frankfurt')",7
216,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Central Grill,Turkish Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')",7
217,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,dm-drogerie markt,Drugstore,Shop & Service,"('Bahnhofsviertel', 'Frankfurt')",7
218,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Nudelbar & Hotpot,Chinese Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')",7
219,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Trinitii,Hawaiian Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')",7
220,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Frittenwerk,Friterie,Food,"('Bahnhofsviertel', 'Frankfurt')",7
221,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Starbucks,Coffee Shop,Food,"('Bahnhofsviertel', 'Frankfurt')",7
222,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Holiday Inn Express,Hotel,Travel & Transport,"('Bahnhofsviertel', 'Frankfurt')",7
223,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Paparazzi,Diner,Food,"('Bahnhofsviertel', 'Frankfurt')",7
224,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,St. Tropez,Bar,Nightlife Spot,"('Bahnhofsviertel', 'Frankfurt')",7
225,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Heidinger,Bakery,Food,"('Bahnhofsviertel', 'Frankfurt')",7
226,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Rossmann,Drugstore,Shop & Service,"('Bahnhofsviertel', 'Frankfurt')",7
227,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Hotel Münchner Hof Frankfurt am Main,Hotel,Travel & Transport,"('Bahnhofsviertel', 'Frankfurt')",7
228,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,H Hauptbahnhof / Münchener Straße,Tram Station,Travel & Transport,"('Bahnhofsviertel', 'Frankfurt')",7
229,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Townhouse Hotel,Hotel,Travel & Transport,"('Bahnhofsviertel', 'Frankfurt')",7
230,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Vita Vera,Italian Restaurant,Food,"('Bahnhofsviertel', 'Frankfurt')",7
231,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Frankfurt Hostel,Hostel,Travel & Transport,"('Bahnhofsviertel', 'Frankfurt')",7
232,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Latin Palace Changó,Nightclub,Nightlife Spot,"('Bahnhofsviertel', 'Frankfurt')",7
233,Bahnhofsviertel,Frankfurt,50.10774145,8.66873601221096,Back-Factory,Bakery,Food,"('Bahnhofsviertel', 'Frankfurt')",7
234,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Römerberg,Plaza,Outdoors & Recreation,"('Mainhattan', 'Frankfurt')",12
235,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Weinterasse Rollanderhof,Wine Bar,Nightlife Spot,"('Mainhattan', 'Frankfurt')",12
236,Mainhattan,Frankfurt,50.1106444,8.682091699999999,SCHIRN Kunsthalle,Art Museum,Arts & Entertainment,"('Mainhattan', 'Frankfurt')",12
237,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Dom Aussichtsplattform,Scenic Lookout,Outdoors & Recreation,"('Mainhattan', 'Frankfurt')",12
238,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Bitter & Zart Chocolaterie,Chocolate Shop,Shop & Service,"('Mainhattan', 'Frankfurt')",12
239,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Hoppenworth & Ploch,Café,Food,"('Mainhattan', 'Frankfurt')",12
240,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Jamy's Burger,Burger Joint,Food,"('Mainhattan', 'Frankfurt')",12
241,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Café im Kunstverein,Café,Food,"('Mainhattan', 'Frankfurt')",12
242,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Kleinmarkthalle,Market,Shop & Service,"('Mainhattan', 'Frankfurt')",12
243,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Balthasar Ress Weinbar & Vinothek,Wine Bar,Nightlife Spot,"('Mainhattan', 'Frankfurt')",12
244,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Wackers Kaffee,Coffee Shop,Food,"('Mainhattan', 'Frankfurt')",12
245,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Questione Di Gusto,Italian Restaurant,Food,"('Mainhattan', 'Frankfurt')",12
246,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Superkato,Sushi Restaurant,Food,"('Mainhattan', 'Frankfurt')",12
247,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Paulsplatz,Plaza,Outdoors & Recreation,"('Mainhattan', 'Frankfurt')",12
248,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Neue Altstadt,Historic Site,Arts & Entertainment,"('Mainhattan', 'Frankfurt')",12
249,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Fisch Franke,Seafood Restaurant,Food,"('Mainhattan', 'Frankfurt')",12
250,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Iimori Pâtisserie,Pastry Shop,Food,"('Mainhattan', 'Frankfurt')",12
251,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Liebfrauenberg,Plaza,Outdoors & Recreation,"('Mainhattan', 'Frankfurt')",12
252,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Condit,Pastry Shop,Food,"('Mainhattan', 'Frankfurt')",12
253,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Metzgerei Heininger,Butcher,Shop & Service,"('Mainhattan', 'Frankfurt')",12
254,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Museum für Moderne Kunst,Art Museum,Arts & Entertainment,"('Mainhattan', 'Frankfurt')",12
255,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Naschmarkt am Dom,Café,Food,"('Mainhattan', 'Frankfurt')",12
256,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Alten Limpurg,Pub,Nightlife Spot,"('Mainhattan', 'Frankfurt')",12
257,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Alla Vita Buona,Deli / Bodega,Food,"('Mainhattan', 'Frankfurt')",12
258,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Mainkai,Waterfront,Outdoors & Recreation,"('Mainhattan', 'Frankfurt')",12
259,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Mainkai Café,Breakfast Spot,Food,"('Mainhattan', 'Frankfurt')",12
260,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Last Century Modern,Gift Shop,Shop & Service,"('Mainhattan', 'Frankfurt')",12
261,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Gewürz- und Teehaus Schnorr,Gourmet Shop,Shop & Service,"('Mainhattan', 'Frankfurt')",12
262,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Binding Schirn,Bar,Nightlife Spot,"('Mainhattan', 'Frankfurt')",12
263,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Zum Storch am Dom,German Restaurant,Food,"('Mainhattan', 'Frankfurt')",12
264,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Caricatura Museum,Art Museum,Arts & Entertainment,"('Mainhattan', 'Frankfurt')",12
265,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Liman' Da,Café,Food,"('Mainhattan', 'Frankfurt')",12
266,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Frankfurter Kunstverein,Art Museum,Arts & Entertainment,"('Mainhattan', 'Frankfurt')",12
267,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Haus Wertheim,German Restaurant,Food,"('Mainhattan', 'Frankfurt')",12
268,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Cucina delle Grazie,Italian Restaurant,Food,"('Mainhattan', 'Frankfurt')",12
269,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Historisches Museum,History Museum,Arts & Entertainment,"('Mainhattan', 'Frankfurt')",12
270,Mainhattan,Frankfurt,50.1106444,8.682091699999999,La Casa Del Gelato,Dessert Shop,Food,"('Mainhattan', 'Frankfurt')",12
271,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Badias Schirn Cafe,Café,Food,"('Mainhattan', 'Frankfurt')",12
272,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Weinstube im Römer,Wine Bar,Nightlife Spot,"('Mainhattan', 'Frankfurt')",12
273,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Pylones,Gift Shop,Shop & Service,"('Mainhattan', 'Frankfurt')",12
274,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Hanz & Franz,Snack Place,Food,"('Mainhattan', 'Frankfurt')",12
275,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Eiscafe Da Vinci,Ice Cream Shop,Food,"('Mainhattan', 'Frankfurt')",12
276,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Einstein Kaffee,Café,Food,"('Mainhattan', 'Frankfurt')",12
277,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Haus am Dom,Museum,Arts & Entertainment,"('Mainhattan', 'Frankfurt')",12
278,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Stern Kaffee am Paulsplatz,Café,Food,"('Mainhattan', 'Frankfurt')",12
279,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Steinernes Haus,German Restaurant,Food,"('Mainhattan', 'Frankfurt')",12
280,Mainhattan,Frankfurt,50.1106444,8.682091699999999,Restaurant China Garten,Chinese Restaurant,Food,"('Mainhattan', 'Frankfurt')",12
281,Sachsenhausen,Frankfurt,50.1002618,8.6835988,La Maison du Pain,Café,Food,"('Sachsenhausen', 'Frankfurt')",10
282,Sachsenhausen,Frankfurt,50.1002618,8.6835988,Zum Gemalten Haus,German Restaurant,Food,"('Sachsenhausen', 'Frankfurt')",10
283,Sachsenhausen,Frankfurt,50.1002618,8.6835988,a tavola!,Italian Restaurant,Food,"('Sachsenhausen', 'Frankfurt')",10
284,Sachsenhausen,Frankfurt,50.1002618,8.6835988,Paris Bar,Bar,Nightlife Spot,"('Sachsenhausen', 'Frankfurt')",10
285,Sachsenhausen,Frankfurt,50.1002618,8.6835988,Lua Cuisine,Vietnamese Restaurant,Food,"('Sachsenhausen', 'Frankfurt')",10
286,Sachsenhausen,Frankfurt,50.1002618,8.6835988,Marjan,Eastern European Restaurant,Food,"('Sachsenhausen', 'Frankfurt')",10
287,Sachsenhausen,Frankfurt,50.1002618,8.6835988,oheim,Café,Food,"('Sachsenhausen', 'Frankfurt')",10
288,Sachsenhausen,Frankfurt,50.1002618,8.6835988,Edelweiss,German Restaurant,Food,"('Sachsenhausen', 'Frankfurt')",10
289,Sachsenhausen,Frankfurt,50.1002618,8.6835988,Good Fellas,Restaurant,Food,"('Sachsenhausen', 'Frankfurt')",10
290,Sachsenhausen,Frankfurt,50.1002618,8.6835988,Nosh,Restaurant,Food,"('Sachsenhausen', 'Frankfurt')",10
291,Sachsenhausen,Frankfurt,50.1002618,8.6835988,Südbahnhof Wochenmarkt,Farmers Market,Shop & Service,"('Sachsenhausen', 'Frankfurt')",10
292,Sachsenhausen,Frankfurt,50.1002618,8.6835988,Apfelweinwirtschaft Adolf Wagner,Apple Wine Pub,Food,"('Sachsenhausen', 'Frankfurt')",10
293,Sachsenhausen,Frankfurt,50.1002618,8.6835988,Alnatura,Organic Grocery,Shop & Service,"('Sachsenhausen', 'Frankfurt')",10
294,Sachsenhausen,Frankfurt,50.1002618,8.6835988,Kaiser Biobäckerei,Bakery,Food,"('Sachsenhausen', 'Frankfurt')",10
295,Innenstadt,Frankfurt,50.11287765,8.674921962131151,Main Tower Aussichtsplattform,Scenic Lookout,Outdoors & Recreation,"('Innenstadt', 'Frankfurt')",0
296,Innenstadt,Frankfurt,50.11287765,8.674921962131151,Bunca Barista & Caterer,Coffee Shop,Food,"('Innenstadt', 'Frankfurt')",0
297,Innenstadt,Frankfurt,50.11287765,8.674921962131151,L'Art Sucré,Dessert Shop,Food,"('Innenstadt', 'Frankfurt')",0
298,Innenstadt,Frankfurt,50.11287765,8.674921962131151,Louis Vuitton,Boutique,Shop & Service,"('Innenstadt', 'Frankfurt')",0
299,Innenstadt,Frankfurt,50.11287765,8.674921962131151,Hugendubel,Bookstore,Shop & Service,"('Innenstadt', 'Frankfurt')",0
300,Innenstadt,Frankfurt,50.11287765,8.674921962131151,Carhartt,Boutique,Shop & Service,"('Innenstadt', 'Frankfurt')",0
301,Innenstadt,Frankfurt,50.11287765,8.674921962131151,Apple Große Bockenheimer Straße,Electronics Store,Shop & Service,"('Innenstadt', 'Frankfurt')",0
302,Innenstadt,Frankfurt,50.11287765,8.674921962131151,Goetheplatz,Plaza,Outdoors & Recreation,"('Innenstadt', 'Frankfurt')",0
303,Innenstadt,Frankfurt,50.11287765,8.674921962131151,Jazzkeller,Jazz Club,Arts & Entertainment,"('Innenstadt', 'Frankfurt')",0
304,Innenstadt,Frankfurt,50.11287765,8.674921962131151,Gucci,Boutique,Shop & Service,"('Innenstadt', 'Frankfurt')",0
305,Innenstadt,Frankfurt,50.11287765,8.674921962131151,Fressgass',Pedestrian Plaza,Outdoors & Recreation,"('Innenstadt', 'Frankfurt')",0
306,Innenstadt,Frankfurt,50.11287765,8.674921962131151,COS,Boutique,Shop & Service,"('Innenstadt', 'Frankfurt')",0
307,Innenstadt,Frankfurt,50.11287765,8.674921962131151,Heidi und Paul,Sandwich Place,Food,"('Innenstadt', 'Frankfurt')",0
308,Innenstadt,Frankfurt,50.11287765,8.674921962131151,Sullivan,Bar,Nightlife Spot,"('Innenstadt', 'Frankfurt')",0
309,Innenstadt,Frankfurt,50.11287765,8.674921962131151,Mutter Ernst,German Restaurant,Food,"('Innenstadt', 'Frankfurt')",0
310,Innenstadt,Frankfurt,50.11287765,8.674921962131151,II,Café,Food,"('Innenstadt', 'Frankfurt')",0
311,Innenstadt,Frankfurt,50.11287765,8.674921962131151,MEYER Feinkost Frankfurt,Gourmet Shop,Shop & Service,"('Innenstadt', 'Frankfurt')",0
312,Innenstadt,Frankfurt,50.11287765,8.674921962131151,Die Leiter,German Restaurant,Food,"('Innenstadt', 'Frankfurt')",0
313,Innenstadt,Frankfurt,50.11287765,8.674921962131151,Meyer's Restaurant & Bar,Steakhouse,Food,"('Innenstadt', 'Frankfurt')",0
314,Innenstadt,Frankfurt,50.11287765,8.674921962131151,Nespresso Boutique,Coffee Shop,Food,"('Innenstadt', 'Frankfurt')",0
315,Innenstadt,Frankfurt,50.11287765,8.674921962131151,22nd Lounge & Bar,Lounge,Nightlife Spot,"('Innenstadt', 'Frankfurt')",0
316,Innenstadt,Frankfurt,50.11287765,8.674921962131151,Cinema,Indie Movie Theater,Arts & Entertainment,"('Innenstadt', 'Frankfurt')",0
317,Innenstadt,Frankfurt,50.11287765,8.674921962131151,Vapiano,Italian Restaurant,Food,"('Innenstadt', 'Frankfurt')",0
318,Innenstadt,Frankfurt,50.11287765,8.674921962131151,Roßmarkt,Plaza,Outdoors & Recreation,"('Innenstadt', 'Frankfurt')",0
319,Innenstadt,Frankfurt,50.11287765,8.674921962131151,Häagen-Dazs,Ice Cream Shop,Food,"('Innenstadt', 'Frankfurt')",0
320,Altstadt,Frankfurt,50.11104545,8.682935726985411,Kleinmarkthalle,Market,Shop & Service,"('Altstadt', 'Frankfurt')",12
321,Altstadt,Frankfurt,50.11104545,8.682935726985411,Weinterasse Rollanderhof,Wine Bar,Nightlife Spot,"('Altstadt', 'Frankfurt')",12
322,Altstadt,Frankfurt,50.11104545,8.682935726985411,Römerberg,Plaza,Outdoors & Recreation,"('Altstadt', 'Frankfurt')",12
323,Altstadt,Frankfurt,50.11104545,8.682935726985411,SCHIRN Kunsthalle,Art Museum,Arts & Entertainment,"('Altstadt', 'Frankfurt')",12
324,Altstadt,Frankfurt,50.11104545,8.682935726985411,Dom Aussichtsplattform,Scenic Lookout,Outdoors & Recreation,"('Altstadt', 'Frankfurt')",12
325,Altstadt,Frankfurt,50.11104545,8.682935726985411,Bitter & Zart Chocolaterie,Chocolate Shop,Shop & Service,"('Altstadt', 'Frankfurt')",12
326,Altstadt,Frankfurt,50.11104545,8.682935726985411,Das Eis,Ice Cream Shop,Food,"('Altstadt', 'Frankfurt')",12
327,Altstadt,Frankfurt,50.11104545,8.682935726985411,Hoppenworth & Ploch,Café,Food,"('Altstadt', 'Frankfurt')",12
328,Altstadt,Frankfurt,50.11104545,8.682935726985411,Fisch Franke,Seafood Restaurant,Food,"('Altstadt', 'Frankfurt')",12
329,Altstadt,Frankfurt,50.11104545,8.682935726985411,Jamy's Burger,Burger Joint,Food,"('Altstadt', 'Frankfurt')",12
330,Altstadt,Frankfurt,50.11104545,8.682935726985411,Café im Kunstverein,Café,Food,"('Altstadt', 'Frankfurt')",12
331,Altstadt,Frankfurt,50.11104545,8.682935726985411,Paulaner am Dom,German Restaurant,Food,"('Altstadt', 'Frankfurt')",12
332,Altstadt,Frankfurt,50.11104545,8.682935726985411,Balthasar Ress Weinbar & Vinothek,Wine Bar,Nightlife Spot,"('Altstadt', 'Frankfurt')",12
333,Altstadt,Frankfurt,50.11104545,8.682935726985411,Metropol Cafe am Dom,Café,Food,"('Altstadt', 'Frankfurt')",12
334,Altstadt,Frankfurt,50.11104545,8.682935726985411,Questione Di Gusto,Italian Restaurant,Food,"('Altstadt', 'Frankfurt')",12
335,Altstadt,Frankfurt,50.11104545,8.682935726985411,Paulsplatz,Plaza,Outdoors & Recreation,"('Altstadt', 'Frankfurt')",12
336,Altstadt,Frankfurt,50.11104545,8.682935726985411,Liebfrauenberg,Plaza,Outdoors & Recreation,"('Altstadt', 'Frankfurt')",12
337,Altstadt,Frankfurt,50.11104545,8.682935726985411,Neue Altstadt,Historic Site,Arts & Entertainment,"('Altstadt', 'Frankfurt')",12
338,Altstadt,Frankfurt,50.11104545,8.682935726985411,Iimori Pâtisserie,Pastry Shop,Food,"('Altstadt', 'Frankfurt')",12
339,Altstadt,Frankfurt,50.11104545,8.682935726985411,Alla Vita Buona,Deli / Bodega,Food,"('Altstadt', 'Frankfurt')",12
340,Altstadt,Frankfurt,50.11104545,8.682935726985411,Metzgerei Heininger,Butcher,Shop & Service,"('Altstadt', 'Frankfurt')",12
341,Altstadt,Frankfurt,50.11104545,8.682935726985411,Museum für Moderne Kunst,Art Museum,Arts & Entertainment,"('Altstadt', 'Frankfurt')",12
342,Altstadt,Frankfurt,50.11104545,8.682935726985411,Condit,Pastry Shop,Food,"('Altstadt', 'Frankfurt')",12
343,Altstadt,Frankfurt,50.11104545,8.682935726985411,Hans im Glück - Burgergrill,Burger Joint,Food,"('Altstadt', 'Frankfurt')",12
344,Altstadt,Frankfurt,50.11104545,8.682935726985411,Naschmarkt am Dom,Café,Food,"('Altstadt', 'Frankfurt')",12
345,Altstadt,Frankfurt,50.11104545,8.682935726985411,Medina - Steaks&More,Steakhouse,Food,"('Altstadt', 'Frankfurt')",12
346,Altstadt,Frankfurt,50.11104545,8.682935726985411,Mainkai Café,Breakfast Spot,Food,"('Altstadt', 'Frankfurt')",12
347,Altstadt,Frankfurt,50.11104545,8.682935726985411,Alten Limpurg,Pub,Nightlife Spot,"('Altstadt', 'Frankfurt')",12
348,Altstadt,Frankfurt,50.11104545,8.682935726985411,Mainkai,Waterfront,Outdoors & Recreation,"('Altstadt', 'Frankfurt')",12
349,Altstadt,Frankfurt,50.11104545,8.682935726985411,Last Century Modern,Gift Shop,Shop & Service,"('Altstadt', 'Frankfurt')",12
350,Altstadt,Frankfurt,50.11104545,8.682935726985411,Gewürz- und Teehaus Schnorr,Gourmet Shop,Shop & Service,"('Altstadt', 'Frankfurt')",12
351,Altstadt,Frankfurt,50.11104545,8.682935726985411,Binding Schirn,Bar,Nightlife Spot,"('Altstadt', 'Frankfurt')",12
352,Altstadt,Frankfurt,50.11104545,8.682935726985411,Zum Storch am Dom,German Restaurant,Food,"('Altstadt', 'Frankfurt')",12
353,Altstadt,Frankfurt,50.11104545,8.682935726985411,Caricatura Museum,Art Museum,Arts & Entertainment,"('Altstadt', 'Frankfurt')",12
354,Altstadt,Frankfurt,50.11104545,8.682935726985411,Frankfurter Kunstverein,Art Museum,Arts & Entertainment,"('Altstadt', 'Frankfurt')",12
355,Altstadt,Frankfurt,50.11104545,8.682935726985411,Haus Wertheim,German Restaurant,Food,"('Altstadt', 'Frankfurt')",12
356,Altstadt,Frankfurt,50.11104545,8.682935726985411,Cucina delle Grazie,Italian Restaurant,Food,"('Altstadt', 'Frankfurt')",12
357,Altstadt,Frankfurt,50.11104545,8.682935726985411,Historisches Museum,History Museum,Arts & Entertainment,"('Altstadt', 'Frankfurt')",12
